gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,regulate
KIF3B,0.025339344,8.072763785,0.796081956,0.426557595,0.519932728,-6.1313296,unchanged
LOC100130900,-0.025338779,7.564970799,-1.465961166,0.143612561,0.214735558,-5.393521168,unchanged
RPL39L,0.025329405,8.979199657,0.296137406,0.767311715,0.821499805,-6.398056052,unchanged
SNORD14A,0.025326804,7.966391929,0.297897888,0.765968857,0.820565287,-6.397544787,unchanged
CALML3,0.025326752,7.259477204,1.721745249,0.086054248,0.14216616,-4.997942995,unchanged
BMP2,-0.025326591,7.470882201,-1.711707903,0.087891544,0.1445253,-5.014642633,unchanged
FGFR1,0.025323199,7.252088204,1.53564323,0.125585607,0.192817375,-5.291952132,unchanged
VPS37C,0.025322865,9.29778051,0.250145686,0.802630585,0.850046216,-6.410339414,unchanged
LOC100132787,0.025315722,7.542860607,1.110712505,0.267502025,0.356023636,-5.838802204,unchanged
LOC648927,-0.025313081,7.707880088,-0.647660296,0.517655715,0.606078763,-6.235945437,unchanged
PLEKHF1,-0.0253122,8.688294508,-0.260196668,0.794874603,0.843993653,-6.407831553,unchanged
NUDT4P1,0.025311974,7.323096325,1.599795535,0.110602368,0.1740474,-5.194335859,unchanged
LOC654069,0.025309313,7.456581791,1.624391217,0.10524856,0.167255588,-5.15586759,unchanged
NCOA3,0.025305611,10.90485725,0.193161919,0.846951179,0.885142985,-6.422690645,unchanged
LOC645460,0.025301137,7.549505336,1.07692093,0.282303468,0.371740178,-5.874817787,unchanged
MMP23A,-0.025300625,7.655824824,-0.61193968,0.540999706,0.627643011,-6.257920845,unchanged
FAM110A,0.025299419,7.603908364,0.613482878,0.539980385,0.626660398,-6.256997164,unchanged
LOC642953,0.025298063,7.277694788,1.819692964,0.069713131,0.119706839,-4.829955959,unchanged
BCCIP,-0.025296983,10.53519334,-0.342646119,0.732083193,0.792421937,-6.383532567,unchanged
MID1,0.025296134,7.521899838,1.595277986,0.111608806,0.175332665,-5.201338635,unchanged
LOC643662,0.025295683,7.301693249,1.673549624,0.095168207,0.154104041,-5.077253126,unchanged
MRS2P2,0.025289746,7.253756494,1.72052195,0.086276486,0.142450937,-4.999983389,unchanged
PTPRU,0.025286575,7.582174991,1.314462588,0.189604864,0.269527413,-5.598273877,unchanged
UCHL1,0.025286454,7.37189537,1.362306993,0.174031564,0.251299851,-5.5359938,unchanged
ATE1,0.025272008,7.533338678,1.305161043,0.192748746,0.2731317,-5.610126199,unchanged
LOC100133558,-0.025271189,7.534321141,-1.610682106,0.108206589,0.171005152,-5.177380224,unchanged
MNX1,0.025269057,7.554302632,1.277871435,0.202194343,0.284022469,-5.644418793,unchanged
HIST2H4A,-0.025261675,8.042184302,-0.503818521,0.61472561,0.693430788,-6.316856473,unchanged
LOC648476,-0.025261543,7.537298536,-1.563642835,0.118861409,0.184430606,-5.24983082,unchanged
LOC100133099,-0.025257111,7.478137997,-1.631207916,0.103801901,0.165391521,-5.145103914,unchanged
UCN3,0.025256343,7.358882865,1.646232484,0.100669393,0.16142339,-5.121223355,unchanged
POLD3,-0.025253428,7.697347169,-1.449411821,0.148173741,0.220391697,-5.416959924,unchanged
NKAPL,0.025252507,7.282352788,1.765298273,0.078439918,0.131761789,-4.924371774,unchanged
GPR173,0.025251756,7.293163097,1.61241424,0.107829235,0.170511693,-5.174672022,unchanged
LOC644090,0.025247005,7.348495623,1.70285411,0.089538457,0.146719072,-5.029293547,unchanged
MIR204,0.025242403,7.356885519,1.531381541,0.126634679,0.19408605,-5.298297464,unchanged
SNORA31,0.025229569,7.266300362,1.569391461,0.117516587,0.182687058,-5.2410901,unchanged
RALGAPA2,-0.02522948,7.554391634,-1.436929648,0.151686896,0.224564918,-5.4344646,unchanged
HDGF2,-0.0252282,7.708006431,-0.81633606,0.414897764,0.508541031,-6.115391571,unchanged
C5orf33,0.025225181,7.535276344,0.708342832,0.479233211,0.57050275,-6.195764143,unchanged
KCNQ4,0.025223797,7.456827197,1.463023263,0.144414285,0.215841905,-5.397701276,unchanged
LOC653275,0.025219513,7.25680327,1.672170799,0.095439958,0.154472793,-5.079489555,unchanged
LOC648815,-0.025214985,7.619996328,-1.515908216,0.130501348,0.198820335,-5.321189958,unchanged
MAPK8,-0.025214488,7.488042033,-1.423035953,0.155671883,0.229147554,-5.453772971,unchanged
PI4K2A,0.025212238,7.813097876,0.832260738,0.405864603,0.500003905,-6.102580384,unchanged
ZNF280B,0.025212019,7.325589059,1.594530592,0.111776011,0.175560234,-5.202495311,unchanged
LCE5A,0.025208979,7.274526989,1.683727651,0.093181442,0.151534964,-5.060688522,unchanged
PROL1,0.025204359,7.351245702,1.483361885,0.138934208,0.208993293,-5.368593461,unchanged
LOC100129148,0.025193625,7.391917356,1.818545813,0.069888545,0.119968718,-4.831976114,unchanged
G6PC,0.025193387,7.390688836,1.530860044,0.126763522,0.194208403,-5.299072739,unchanged
LOC441032,-0.025193125,7.458588866,-0.778692207,0.436719929,0.529669543,-6.144695433,unchanged
PHYHIP,0.025192716,7.328611185,1.94683069,0.052404551,0.095458613,-4.598342045,unchanged
LOC100132116,0.025191979,7.433968354,1.534329004,0.125908393,0.193265755,-5.293910769,unchanged
MIR1205,0.02519168,7.31789689,1.867519313,0.062716802,0.110197972,-4.744622946,unchanged
PIH1D1,-0.025187075,8.27516676,-0.385340807,0.700233584,0.76612731,-6.368339719,unchanged
LOC389267,0.025186018,7.329162297,1.591747983,0.112400276,0.176241255,-5.20679702,unchanged
LOC647050,-0.025185747,7.551622989,-1.573348407,0.116597899,0.181468994,-5.235055254,unchanged
LOC642173,0.025183987,7.300768405,1.555352817,0.120822063,0.186955931,-5.262380068,unchanged
LOC728830,0.025177259,7.897057204,0.587156865,0.557500487,0.642217377,-6.272436631,unchanged
AOC2,-0.025173119,7.605719326,-1.441183112,0.150482654,0.22308686,-5.428516439,unchanged
GPR109B,-0.025169402,7.824449485,-0.898204431,0.369732471,0.463559497,-6.04690724,unchanged
C7orf20,-0.02516915,7.681970814,-0.548910351,0.583438758,0.665895199,-6.29366326,unchanged
FXYD2,0.025168523,7.461754746,1.177921439,0.239678018,0.325892834,-5.763889144,unchanged
ZNF630,-0.025166533,7.575189158,-1.573522722,0.116557558,0.181438129,-5.234789056,unchanged
KHDC1L,-0.025163491,7.541578352,-1.834521814,0.067478125,0.116717213,-4.803729786,unchanged
MGC18216,0.025162166,8.029773278,0.521093179,0.602651908,0.683022883,-6.308205548,unchanged
LOC642452,0.025155126,7.325358485,1.759421529,0.079434018,0.133068917,-4.934404197,unchanged
LOC100131174,0.025151352,7.289262839,1.877235735,0.061369173,0.108302393,-4.727021869,unchanged
HOXB5,0.025150151,7.552506901,1.30888339,0.191486021,0.271709914,-5.605393061,unchanged
CYP2C8,0.025144916,7.401372275,1.780592075,0.075900454,0.128181179,-4.898109333,unchanged
PSMD9,-0.025143774,8.10893824,-0.540894442,0.588945831,0.670705922,-6.297931235,unchanged
FAM5C,0.025141747,7.374261768,1.785477313,0.075103627,0.127115558,-4.889673618,unchanged
LOC647904,-0.025138708,7.480351585,-1.523846757,0.128506225,0.196289494,-5.30947366,unchanged
OR2A2,-0.025126727,7.504321979,-1.78775498,0.074734471,0.126586193,-4.885732852,unchanged
KIAA0087,0.02512546,7.26905729,1.580468447,0.114959113,0.179447676,-5.2241586,unchanged
RBM41,0.025122886,7.497188041,1.431454386,0.15324789,0.226300227,-5.442095804,unchanged
EREG,0.025121531,7.527762856,1.391457683,0.165025431,0.240605624,-5.49696882,unchanged
LOC100130426,0.02512147,7.265915783,1.717354419,0.0868541,0.143193988,-5.005260036,unchanged
LOC652468,0.025120105,7.252429379,1.645567505,0.100806417,0.161610125,-5.122284849,unchanged
ERCC-00035,-0.025120062,7.404903681,-1.619789606,0.106234182,0.168472606,-5.163108537,unchanged
NCRNA00081,0.025119668,7.334068263,1.466854134,0.14336956,0.214423222,-5.392248995,unchanged
TNNI2,-0.025116051,8.950947449,-0.250225546,0.802568882,0.850009513,-6.410319877,unchanged
MIR548F1,0.025112222,7.253064542,1.661262589,0.097611911,0.157347637,-5.097118608,unchanged
LOC652607,0.025111455,7.331779547,1.712175237,0.0878053,0.14441371,-5.013867233,unchanged
MFAP5,0.025110836,7.347818815,1.803332077,0.072249521,0.123220584,-4.858649722,unchanged
FAM127A,0.025108032,7.40250271,1.398309065,0.162960763,0.238181001,-5.487678165,unchanged
C6orf125,-0.025106531,8.62786467,-0.272206387,0.785633833,0.836697769,-6.404705481,unchanged
LOC442512,0.025100686,7.278998203,1.611816743,0.107959284,0.170682988,-5.175606536,unchanged
HIST2H3A,0.025096537,7.263425675,1.514084884,0.130962981,0.199397976,-5.323872449,unchanged
XRRA1,0.025096348,7.356131637,1.723185235,0.08579324,0.141824425,-4.995539355,unchanged
ASTL,-0.025090059,7.570335748,-1.595320693,0.111599258,0.175326429,-5.201272524,unchanged
CDRT15L2,0.02507764,7.24349427,1.648119279,0.100281417,0.160924432,-5.118209204,unchanged
GPR151,0.025073981,7.304393546,1.678499735,0.094197722,0.152839682,-5.069209213,unchanged
DMRTA2,0.025071206,7.362823327,1.643678632,0.101196448,0.16207006,-5.125297722,unchanged
CLINT1,0.025056686,8.492361428,0.204032707,0.838453907,0.87883437,-6.42057943,unchanged
LOC644243,0.025052216,7.281787405,1.54532393,0.123227854,0.189948836,-5.277473739,unchanged
LOC100134100,0.025049786,7.288294435,1.601912199,0.110133293,0.1734569,-5.191048057,unchanged
C9orf57,-0.025041442,7.538493867,-1.520219288,0.12941491,0.197461881,-5.314834836,unchanged
MBD1,0.02503983,7.450662423,1.168540462,0.243433621,0.329985698,-5.774607473,unchanged
TCF7,0.025039236,7.323792873,1.676486182,0.094591519,0.15336778,-5.072484047,unchanged
LOC100125556,0.02503892,7.499151338,1.447792354,0.148625989,0.22089709,-5.419239459,unchanged
NUDT13,-0.025033973,7.568300487,-0.895548194,0.371147907,0.464917053,-6.049231397,unchanged
C1orf192,0.025031349,7.335561546,1.526719884,0.127790045,0.1954286,-5.305218416,unchanged
C12orf56,0.025029137,7.28081596,1.578536815,0.115401898,0.179969008,-5.227119598,unchanged
FAM115B,0.025027718,7.316627619,1.808931708,0.071373011,0.121966581,-4.848857657,unchanged
LOC652276,0.025027518,7.265864049,1.785195188,0.075149457,0.127175319,-4.890161402,unchanged
LOC100133447,0.025027052,7.29352079,1.653348965,0.099212307,0.159518324,-5.109837043,unchanged
C6orf129,-0.025026702,9.114358164,-0.207971614,0.835379625,0.876547544,-6.41978594,unchanged
MIR302E,0.025024806,7.266685227,1.744628577,0.081981976,0.136674318,-4.959512548,unchanged
UBE2S,0.025024712,7.271528583,1.565730718,0.118371579,0.183824856,-5.246659871,unchanged
SLC35F1,-0.025019321,7.531714984,-1.560544314,0.11959128,0.185370908,-5.254528983,unchanged
GAGE1,-0.025017941,7.466012383,-1.557389444,0.120338045,0.18639971,-5.259303156,unchanged
FLJ43879,0.025012838,7.30921471,1.855772209,0.06437881,0.112533114,-4.765783202,unchanged
CXCL6,0.025003409,7.435995345,1.286886345,0.199037287,0.280361473,-5.633169823,unchanged
SNORA38,0.025000511,7.288764719,1.487761444,0.137770223,0.207647911,-5.36224484,unchanged
GSTT2,-0.024992055,7.467458553,-1.697077698,0.090626332,0.148169814,-5.038811907,unchanged
PSAPL1,-0.0249901,7.473395841,-1.444416558,0.149572108,0.221967353,-5.423983087,unchanged
OR6Y1,0.02498892,7.327096683,1.683141735,0.093294899,0.151667693,-5.061644769,unchanged
C14orf38,0.024986662,7.305980747,1.679433755,0.094015501,0.152623601,-5.067688815,unchanged
LOC100133916,0.024986146,7.363018243,1.747863674,0.081419143,0.135865736,-4.954039327,unchanged
LOC727726,0.024978396,7.768033178,0.485868527,0.627383345,0.704371834,-6.325537132,unchanged
LOC100130214,0.024968119,7.394205264,1.623410043,0.105458105,0.167478491,-5.157413229,unchanged
KIAA1600,0.024964413,12.60216091,0.206315892,0.836671596,0.877493017,-6.420121332,unchanged
PITX3,0.024963709,7.328999993,1.524470121,0.128350574,0.196152183,-5.308551098,unchanged
SLC25A23,0.024963252,7.872805813,0.579866788,0.56240076,0.646566661,-6.27659261,unchanged
GRWD1,-0.024963191,9.022988787,-0.2528506,0.800541344,0.848462593,-6.409674212,unchanged
TLL1,0.024962316,7.264980265,1.600238736,0.110504019,0.173944894,-5.193647792,unchanged
SNORA11D,-0.024962026,7.764096391,-1.312331749,0.190321705,0.270321181,-5.600996412,unchanged
USP5,-0.024961773,10.67931043,-0.254111573,0.799567873,0.847716738,-6.409361664,unchanged
LOC100133654,0.024960857,7.360653346,1.832564272,0.067769729,0.117112025,-4.80720382,unchanged
C10orf27,-0.024960781,7.462338815,-1.863616463,0.063264988,0.111012215,-4.751667711,unchanged
JRK,0.024960381,7.398620023,1.54867818,0.122419068,0.18899902,-5.272436233,unchanged
DHRS8,-0.024955262,7.640018946,-1.497241965,0.135287658,0.204693333,-5.348501294,unchanged
LOC339047,-0.024950575,7.590057672,-1.221855013,0.222635917,0.306849354,-5.712562,unchanged
PCDH8,0.024940273,7.298747262,1.816653562,0.070178688,0.120370282,-4.835305673,unchanged
LOC654115,0.024938931,7.351703371,1.655584992,0.098757991,0.15891794,-5.106249447,unchanged
LOC100131308,0.024935929,7.420688505,1.708269141,0.088528256,0.14542771,-5.020341824,unchanged
LOC100134644,0.024934699,7.237366266,1.706431361,0.088870064,0.145821516,-5.023383033,unchanged
F2RL3,-0.024932584,7.853983561,-0.353192056,0.724170326,0.785813538,-6.379945403,unchanged
LOC732445,0.02492878,7.288778597,1.807408093,0.071610631,0.122290241,-4.851524945,unchanged
VAT1L,-0.024927748,7.541279317,-1.472469615,0.141848689,0.21259377,-5.384231346,unchanged
